frame,id,world_x,world_y,speed_kmh
9,1,185.22253208628015,3.0512492252041903,33.48736578127979
9,2,210.6745697030849,0.3939558262030114,34.37508812735554
9,3,195.27089630318267,0.46074613072232673,36.921973752345664
9,4,203.85547047830164,-3.116990814612762,1.1887980667380633
9,5,135.8708095451455,6.633659188631661,70.500742491312
9,6,175.96017571878812,0.45202058886883306,37.84343315338592
9,7,158.51473536957815,6.871883629683872,46.86851900287215
9,8,161.93763976227686,0.706146856906263,37.951683227494556
9,9,138.15204695705788,0.9564366104802621,83.94858813819214
10,1,185.62319512899967,3.032901134863544,33.13128975477755
10,2,210.79494423695598,0.46270114315615557,27.637427248538906
10,3,195.6148768800525,0.4609355631018676,35.84919439246041
10,4,203.84366126225729,-3.123992611229567,1.3061212542956597
10,5,135.3789533457051,6.602818414534916,51.52170541039063
10,6,176.29529840523952,0.46409783632548873,34.05603103852407
10,7,158.27020322379352,6.6807189675643945,48.19130211101255
10,8,162.13764690202927,0.7229230969638828,36.946276910253154
10,9,138.45178870160314,0.9154226182582055,62.32446429212165
11,1,186.0272113855761,3.033520973345394,33.863002371854016
11,2,210.67432586823537,0.48294500940018326,19.76754991671714
11,3,196.05070731887744,0.4508564519697375,37.36024929910375
11,4,203.84844514844244,-3.1336005820964923,1.1898818969942677
11,5,134.04634304243817,6.66314010131735,71.08615128960184
11,6,176.74231485265042,0.4465493519375036,33.47337828445784
11,7,158.27518582441328,6.5999800399135236,30.265825756739545
11,8,162.2476674776738,0.7274073231919342,39.30979547772354
11,9,139.7544855481772,0.8533076164274185,69.00653401828085
12,1,186.40850702066132,3.0722711571406056,38.944904827391596
12,2,210.74472336182296,0.5229880133698283,14.172121147684496
12,3,196.511728346957,0.4533805779785227,36.582605958479164
12,4,203.84213399105914,-3.1407797639469885,0.8968160265306344
12,5,133.56434965437398,6.63463041065075,79.24151934423668
12,6,177.18923266319752,0.4676008579047697,31.80316334932843
12,7,158.27112704868676,6.532679668509622,27.54859166530577
12,8,162.23037560209303,0.7628321614079784,25.589556894822806
12,9,140.1418794005375,0.8364511856821119,71.8543224057989
13,1,186.74746318072698,3.074830612389978,34.364815184390075
13,2,210.8329920719939,0.6314358925604864,10.839278955511523
13,3,196.853265993701,0.44451933155012885,35.6086826252141
13,4,203.85298816189768,-3.1466259796192975,1.0428587182651468
13,5,133.29390718157828,6.635051994477099,58.05170175077894
13,6,177.6135533086188,0.45610470934887853,37.22829052627231
13,7,157.5207183739752,6.52943892771799,27.20514463728974
13,8,162.16498774394037,0.7775374091500935,9.388402152333928
13,9,139.00910392951522,0.959214434553007,70.512305373127
14,1,187.08817002564726,3.0360299729192044,33.05590351164977
14,2,211.03935404705572,0.7043831188155345,12.644995797651891
14,3,197.25826620357728,0.4313559883852593,36.98643507692915
14,4,203.87409459516817,-3.1513624897873367,1.2206641976743167
14,5,133.4534529099447,6.553912386099999,50.99054464651798
14,6,178.07712653619188,0.4520067114902976,40.11394034209089
14,7,156.5682163176242,6.5828570835993405,41.686416559748395
14,8,162.18200855370762,0.7797548980270798,5.258643327385947
14,9,139.74590877793148,0.9574300956020443,80.28343172041187
15,1,187.22874107870007,3.0678122427583423,27.208208246132276
15,2,211.42444888922037,0.6697501915024912,18.59272815034943
15,3,197.68106103845466,0.4313458380405954,36.6905120591433
15,4,203.89686795970474,-3.155541807259107,1.5001280145356963
15,5,133.59497737436882,6.464016482319905,24.74849868111818
15,6,178.50927132807396,0.432503679684353,39.781478026864576
15,7,155.44036801912168,6.623720505218129,65.2595720028736
15,8,162.7153214759069,0.7516499429035789,14.797316629356043
15,9,139.97947510769853,0.9589296665748382,56.19480253713077
16,1,187.46505298819514,3.0439888844145715,23.928835628231887
16,2,211.67410335696349,0.7351665654520605,22.57733099266297
16,3,198.0728634708361,0.4107075840294563,35.14515984901781
16,4,203.9190018534135,-3.1603186233871496,1.7945325063401614
16,5,132.21669832212558,6.580117764945311,45.0058014294775
16,6,178.6612351660348,0.445447816570326,33.1462457573674
16,7,155.0245667079882,6.642108095899018,73.10723521689413
16,8,162.8744623055895,0.7706097739520503,17.516360176215652
16,9,140.0250271557181,0.9589994251349034,48.49511557870496
17,1,187.78897506332237,3.0407493471164715,23.590715772370395
17,2,211.92404067326274,0.7887652632838389,25.18261125890235
17,3,198.48302612032177,0.4057640605604362,36.6873066751774
17,4,203.92846691471067,-3.1618404819697776,1.7328409823787814
17,5,131.85157331989615,6.61056415750858,47.16466307785072
17,6,179.0017932583105,0.4299287960594291,31.266036747796072
17,7,155.03765952947182,6.532995380741975,58.69552986873018
17,8,162.97808126347437,0.7748382502763883,18.34175435662549
17,9,141.16539474724817,0.9120805988254399,48.538409447139664
18,1,187.8912703638963,3.0677757217300474,18.25587964671514
18,2,212.0677768608861,0.8531476249995562,23.801582076280702
18,3,198.86197230051778,0.39889574934054856,36.097679483266134
18,4,203.96082907609798,-3.1672853228719826,1.9845178172020561
18,5,131.67018109139667,6.574618207411964,47.29801234441338
18,6,179.36027384083252,0.4296374443754508,28.901047359099344
18,7,154.15184512680906,6.576343407904004,57.18523146043892
18,8,163.47785208337712,0.7516164177843915,29.212525394250328
18,9,141.46171474945828,0.9010684416888646,38.63205421678082
18,10,116.90042447607837,1.175601037115431,0
19,1,188.3290809714259,3.0523768436420466,24.87002841273528
19,2,212.3365196758176,0.9045133348196484,21.25815050190313
19,3,199.25741062667228,0.41154743021886164,35.48671063039698
19,4,204.0100969784977,-3.170687983739909,2.574728493261471
19,5,130.2764342339646,6.581821056280434,74.88534702794885
19,6,179.73549105709432,0.41073608940295087,27.62098468546531
19,7,153.8460213362112,6.544113004109386,38.71113709371963
19,8,164.13337803488213,0.7713517911667666,31.952350503791138
19,9,141.5254391006761,0.8967184262669392,34.81383813837129
19,10,116.88633242360517,1.1629883817186537,1.7020830339408595
20,1,188.69963103439397,3.03160245712474,27.876528403768862
20,2,212.3389115126052,1.0541056984746435,18.817549222893877
20,3,199.6953220577925,0.39853930970274,36.51628753608128
20,4,204.05243313514194,-3.1698541038909323,3.0179984587530617
20,5,129.91455546573383,6.573391429966476,51.90871937891711
20,6,180.15133066817168,0.40500580381187157,33.54669639027745
20,7,152.9945989970283,6.589611434141269,48.53080010681823
20,8,164.91176188634336,0.7484802923082233,45.86755480102114
20,9,141.6289675371595,0.8922718007151178,36.12045327914219
20,10,118.98927222194939,1.0885179249580306,95.54265059554777
21,1,188.82558000134406,3.050423904448333,23.45323628922065
21,3,200.01405944710126,0.40927640188654424,34.46261680071105
21,4,204.05885262514428,-3.1733640466830875,2.9669180818551046
21,5,128.28917453623717,6.607766809833922,80.24414355100589
21,6,180.53040813022554,0.40788776055840065,34.4056769114906
21,7,152.60325450781173,6.623051372576927,54.8954911669071
21,8,165.1389497837359,0.7439289622224482,48.64694115200775
21,9,142.55394492459803,0.8545115176079437,31.269800254576207
21,10,119.4961739888074,1.0714628137749462,78.91075845888093
22,1,189.08619541025288,3.063481283480817,26.943819757798256
22,3,200.4165080284238,0.4058359522972619,34.990351342955094
22,4,204.0758787460752,-3.1777074939620147,2.623892128796728
22,5,127.79807396483774,6.609183949582937,87.13326181270621
22,6,180.9284112078442,0.40937064076325796,35.294992542333546
22,7,151.69695086409214,6.642237850660586,55.33721806872954
22,8,165.23736476041125,0.7391406041706668,39.606921892278805
22,9,142.92893504114673,0.8368902751292666,33.04458575894975
22,10,119.71064433974516,1.062366598105754,64.01298996039034
23,1,189.38419293692453,3.0526637433735555,23.79635038867194
23,3,200.8828055326084,0.3781908811333239,36.59855254763902
23,4,204.09714452475686,-3.181887141580621,2.0003578133123896
23,5,127.88609327810299,6.528138120112337,58.465635871677826
23,6,181.08516387393524,0.40857421674898425,30.368880840571197
23,7,150.56388364149586,6.710522244692533,73.95834131419966
23,8,165.7699111235653,0.7638872321932793,36.84612824108144
23,9,143.14014906994646,0.827588759184421,36.36437278537748
23,10,119.84769240722812,1.057949015001983,66.67265225476523
24,1,189.680395130518,3.0616592518582135,22.113503537446093
24,3,201.30823331363382,0.36452522217769256,36.31826146651477
24,4,204.09646270419023,-3.187203135645821,1.1681991863395147
24,5,126.3423399652257,6.598210367215622,85.09136813425168
24,6,181.61183842467653,0.4149257161681179,32.86264036702127
24,7,150.12688352775442,6.692935469446473,64.61446720264257
24,8,165.9225857748313,0.7764627973876379,22.7717457908537
24,9,143.135269442399,0.8285041354517699,34.144542092664466
24,10,119.75375410976562,1.0623671790947706,21.442795842546932
25,1,189.99403377123738,3.0713598382804723,26.30842844749974
25,3,201.74234379261796,0.37348223519709356,38.91216698382888
25,4,204.08750939033303,-3.1938185328272657,1.2540543563537816
25,5,125.8265611525284,6.618825337059075,60.12640832908486
25,6,181.80746946929116,0.41574756330953483,28.734888329508536
25,7,149.10556374014467,6.752349608487141,78.79567519070574
25,8,166.44636534345946,0.7793361243968113,29.44421006605667
25,9,143.15215510198735,0.826585188957972,13.697589209820066
25,10,119.74035238832302,1.0618996849983107,10.332774434028593
26,1,190.292482582174,3.0618418490213335,27.155738826023175
26,3,202.12811921120522,0.36175359974992954,38.54070057704159
26,4,204.09068048829565,-3.2030683654702257,1.078709591609428
26,5,125.70640549420737,6.622811836986544,51.78158933233017
26,6,182.12344489436705,0.4377642351527656,26.906441575487236
26,7,148.82341622161422,6.714313788915868,64.80501851339736
26,8,166.6464917250301,0.779770904509564,31.730107866774247
26,9,143.17182787179772,0.825540179847231,5.694262606484165
26,10,119.75162991770716,1.0617589412855595,5.7566174886106305
26,11,121.7447613478274,3.131465403893313,0
27,1,190.38950547282107,3.085569341196653,22.693725619233394
27,3,202.55551554655872,0.35660828858896215,37.64769881711527
27,4,204.09052033035954,-3.2059280408955133,0.6555189931003473
27,5,123.90607016819402,6.740254784950194,89.68313477966583
27,6,182.43048529786375,0.432174602467652,30.289014834010185
27,7,147.6953381313479,6.738595518449627,64.65238864467074
27,8,167.1088231918139,0.7575123801551379,30.149391570704722
27,9,143.0498362901806,0.8317546704517521,3.6857107130834885
27,10,119.53673912078479,1.0704953002943318,7.51047144236648
27,11,121.5978329001948,3.1522109774250278,13.354722577185246
28,1,190.44550648546794,3.1118431741504295,17.41791142409217
28,3,202.94860585836477,0.35810429992587817,36.91523266645897
28,4,204.10520828538264,-3.2098395541691067,0.876926345440833
28,5,121.86117258526632,6.796925108817998,100.9407819054349
28,6,182.78292780050023,0.42984260473867786,26.368105656259413
28,7,146.38077691421594,6.812253514609665,84.43594928690175
28,8,167.29558893150127,0.7731355535423684,30.919484639894947
28,9,143.00787900447793,0.8697684898077028,4.847882428522924
28,10,119.54920954803025,1.0687256516524506,5.677919021112225
28,11,123.62250886832328,3.0407350159931976,97.92577400594146
29,1,190.6624369027251,3.129281793229387,15.254347347065995
29,3,203.39135512662548,0.3381088514793055,37.11768049632403
29,4,204.09554463786262,-3.2193933166436324,0.9322045384181371
29,5,121.17749205505652,6.811249404363159,104.7126807556175
29,6,183.13250543317577,0.4118515652608963,29.8422746478582
29,7,146.02329317258625,6.775644915567309,69.50285285860674
29,8,167.82046002243032,0.7514272302572312,30.95396297273151
29,9,143.9802037702481,0.8432492815154422,26.350952283291257
29,10,119.61137540711056,1.067655296302539,6.775136024515636
29,11,124.10290771942087,3.07162469564332,79.72557726716109
30,1,190.8826359382484,3.10780741474507,13.513817817710775
30,3,203.9122987590645,0.33218176547035944,40.15571330806653
30,4,204.12792826973674,-3.2234249313928705,1.4464492355475709
30,5,119.18371431777193,6.857537274888533,146.87977790235
30,6,183.46782798048355,0.4285086973241292,30.26965030480976
30,7,144.82722672849644,6.79809012519075,90.01334167225014
30,8,167.96137729916668,0.7467641937462792,29.623482917435055
30,9,144.23691817798363,0.8384743047947444,31.684764180145642
30,10,119.46473324040414,1.0735246771523022,9.82346243177039
30,11,124.0766395858481,3.092998162362895,60.55614601378738
31,1,191.19011066672687,3.12112291200867,18.191135982811527
31,3,204.32230060793702,0.340659927827394,39.76561260477977
31,4,204.2345746869587,-3.225561953010551,3.782031799593521
31,5,116.78188762155054,7.028188237493326,160.46346867235593
31,6,183.83195442812166,0.43281084000821796,31.553513422843068
31,7,144.62774576178802,6.7228343339856815,69.4228030148345
31,8,168.4863030173435,0.7404601686621265,31.0206565457771
31,9,144.45061425155396,0.8291385682298926,33.7491421773736
31,10,121.11596277644608,1.0627161436184898,42.13788591444204
31,11,124.09827395690141,3.150301282067452,58.595614437622196
32,1,191.62725442205615,3.081643484324407,26.675092786500663
32,3,204.7409041212857,0.3339858621559925,40.34079261253892
32,4,204.26593251069647,-3.230347214280498,4.153753741902802
32,5,115.92675960745568,7.092389398226584,133.7301383112853
32,6,184.38954083999735,0.43840239475827103,36.16970859852243
32,7,144.6494895732303,6.63661516516586,41.79945180029663
32,8,168.68178845642427,0.7381251162502425,31.20248659722088
32,9,144.4772540274516,0.8651519762462507,33.483164088060065
32,10,121.72044062751891,1.0595559029458594,55.4554277278416
32,11,125.69419770537728,3.0775591518222267,48.916973374388995
33,1,191.78599660531853,3.0916090713020914,25.35714337585081
33,3,205.13365851942723,0.31504103037502235,39.21602856633551
33,4,204.3259141672955,-3.2350197987317943,5.201677650591925
33,5,115.63068531495462,7.053970716790798,125.06147159179984
33,6,184.76920139606074,0.4268241084484929,36.84013618261828
33,7,143.5190528912918,6.696425495197623,59.18440307323542
33,8,168.70360686090882,0.7406017773861908,19.876857357224495
33,9,144.38853378113322,0.883591669275615,13.636586987002133
33,10,121.78218006343255,1.0645915131054464,55.45023878981115
33,11,126.09825078028493,3.060708229898142,47.18477426193411
34,1,192.03585156909617,3.09892224574247,26.00330494543352
34,3,205.54029491625892,0.28175821683850805,36.67395286305754
34,4,204.37479898470335,-3.242042189191132,5.578620272665293
34,5,115.86117934334331,6.945162377942579,85.92431422762239
34,6,185.11290216257197,0.4037186672399795,37.03679775722544
34,7,142.1981922752663,6.723416891970857,61.993738235075625
34,8,169.155847104556,0.7123572087251571,26.899714464771122
34,9,144.375468490757,0.925840383379477,8.85452661927796
34,10,121.91960355629375,1.061365788526488,55.24102850043581
34,11,126.24692540164203,3.1022595586597466,49.896176940632955
35,1,192.27854046890712,3.092580324176298,24.541003734676224
35,3,205.9721492173409,0.2710550626807093,37.16664477813797
35,4,204.37097767057293,-3.245974570412233,3.301967373997855
35,5,115.87919715626285,6.914415356548834,32.54882132587975
35,6,185.43469938980607,0.4164838793784749,36.089512983519704
35,7,141.73321549128377,6.681671633896127,67.70069701740894
35,8,169.2918452503515,0.7299518772108824,18.17349449721182
35,9,144.3091044657062,0.9440175075653756,5.589967142646982
35,10,121.87168914494025,1.0637494874379247,19.16697554454356
35,11,126.08075870440845,3.1823128389876314,52.66803676994892
36,1,192.36794242458708,3.114333895773274,16.73547479589133
36,3,206.40014820276903,0.26934583002016044,37.376922666528856
36,4,204.38939454918255,-3.2453534920300973,3.002863753761969
36,5,113.8979301130082,7.0233177816523185,57.900090728599864
36,6,185.71981934393494,0.40767752284930575,29.961446122463922
36,7,140.34665414992207,6.761920645958856,96.94986314642851
36,8,169.706273629325,0.7410582238586041,23.102744733416856
36,9,144.20472475927616,0.9549636094272911,6.9434887109815495
36,10,121.71478098020687,1.0701545426135322,9.09941189833845
36,11,127.36761243405999,3.1303829257732825,45.700246172300545
37,1,192.57766964654354,3.1040736108265308,17.88125042655073
37,3,206.84130962674462,0.26085073482212423,38.45764639226055
37,4,204.4571294459049,-3.251060642463477,3.178623103496877
37,5,113.7698043799353,6.884337735220372,55.43570383622658
37,6,186.22258245774208,0.38730115856805153,32.736569023355855
37,7,140.04334708016003,6.767193113075447,78.30490205585309
37,8,170.31252997009608,0.7146399159075806,36.262390633271735
37,9,145.2190460262336,0.9113520579480299,27.747936925218376
37,10,121.86211614831922,1.0643803126065499,11.023247859279754
37,11,127.9392749936944,3.1518039720033433,49.47258389416983
38,1,192.66330782808993,3.121461282681661,14.223280367926979
38,3,207.32986597223191,0.24850822927581961,40.27375682764734
38,4,204.51575099544,-3.2534648730308766,3.3875175961026653
38,5,113.72984734320599,6.832297154816379,51.17701885479622
38,6,186.59853536647097,0.4002198643552865,33.449780215658926
38,7,140.06422636781383,6.652872905401238,51.1940868953279
38,8,170.5242856296728,0.7316707708346077,30.84704643642058
38,9,145.5276345901065,0.9350699127424517,33.716644521589856
38,10,122.00307949340284,1.0138165915450394,11.299914756529182
38,11,128.0069643730323,3.219088651053014,48.14665192418138
39,1,192.86266814321783,3.1367870749544027,13.25975797138825
39,3,207.81581333437956,0.2541051452774878,41.488592065892696
39,4,204.58284289314113,-3.2575314463825937,4.776482493998412
39,5,111.93288241612417,6.843560699012452,90.80768353140326
39,6,186.90054852937175,0.39024430878595256,33.002650072672886
39,7,138.84702193294504,6.753680839895747,68.17089416144181
39,8,170.97335772017752,0.7135662263246666,37.87391606578066
39,9,146.5371460665218,0.866056359590552,54.935480013129734
39,10,121.996489353982,0.9959306397975447,10.649388863329316
39,11,129.40333843759356,3.156904035343991,75.44619825246707
40,1,192.98006552111983,3.1766116494062016,13.978809179127481
40,3,208.23411889621096,0.21814222098626412,41.30513235464006
40,4,204.6593414434807,-3.258621228191719,6.083259190656339
40,5,111.49416282289609,6.825759766887967,56.04119708584068
40,6,187.21604009944204,0.4028836424706213,33.688646470842905
40,7,138.6132353892948,6.713485781238166,42.25843395441336
40,8,171.54900839826405,0.6787132732573791,41.52178777800052
40,9,146.98913887136146,0.8363884237335891,62.76578029488682
40,10,122.02354926614224,1.0321466833969983,8.133214250141727
40,11,130.0345344754578,3.1239486639128944,60.689678349974486
41,1,193.15213386227498,3.1627823599983182,13.138324691005833
41,3,208.7687500945369,0.18421747182586368,43.43055543001633
41,4,204.71939967561778,-3.259178705473411,5.905192249964595
41,5,111.5987613162845,6.674277797087361,55.9299963707275
41,6,187.65470782435096,0.37946075068651824,32.25127356700642
41,7,137.3026654708221,6.788431308375142,64.96899285867195
41,8,171.74070549772725,0.7178492469452658,32.27022775909604
41,9,147.11409829822696,0.8283586329408036,42.73985248978953
41,10,123.53185257333796,0.9969633043246673,38.76168415929939
41,11,130.19088031503642,3.1170365213648963,51.33946139215891
42,1,193.37626692220343,3.1664075349437413,16.215803911253456
42,3,209.22446476814682,0.188245406347441,42.68851100621378
42,4,204.73274820192273,-3.2634190287991856,4.900229909143819
42,5,111.54272416094265,6.625341208710081,56.1276900797078
42,6,188.14950568224742,0.3752762441200353,34.920690410493656
42,7,136.82622979557087,6.761775083248181,73.09080753268582
42,8,172.15209705409407,0.7091386490457203,36.74872535815306
42,9,147.94937634173039,0.7889778992089882,54.590764000476085
42,10,123.96740969918471,0.9860561736632115,45.19524458185076
42,11,130.14555232311386,3.1176823062668864,50.21201093815409
43,1,193.61442384951624,3.153631878186193,17.083197308275455
43,3,209.71861014157363,0.16870496104932944,42.88093062362165
43,4,204.77999152986177,-3.2682759581843603,4.456469335295934
43,5,109.4774121786255,6.781442760304054,62.29724927100916
43,6,188.50159675180984,0.37481532383596156,36.04374429462191
43,7,135.4988044690128,6.82781965412279,75.51395806334335
43,8,172.30951882772234,0.7296754765017001,30.208398880567465
43,9,148.27785015125485,0.7733117203644554,39.22280192108275
43,10,124.1670575225585,0.9808294467142066,49.25997809001544
43,11,130.15553362929424,3.1152327250861322,18.99369936913475
44,1,193.71006365790456,3.171861754275204,16.48454873863447
44,3,210.06099914252192,0.16527829547358452,41.1384746957823
44,4,204.79089718301583,-3.272981509190495,3.0023215072168328
44,5,108.9933783737967,6.692740738441255,63.49005737666292
44,6,188.9672258956259,0.39707455074675585,39.428109648052846
44,7,134.95864062911443,6.864102070163959,82.3576534968101
44,8,172.71669160943424,0.7403580932182228,26.397080862786964
44,9,148.36805293519447,0.7710726915046524,31.061267504408004
44,10,124.09257430002036,1.032540542229585,50.282945512972816
44,11,130.1047641763678,3.1196644830551654,5.919101137939354
45,1,193.87581621427003,3.147402192416851,16.370346904251793
45,3,210.27454033527263,0.19873916899094685,33.948384100104946
45,4,204.77974681471252,-3.2826232635180257,1.9826233258076291
45,5,108.85032766907948,6.657254850688604,62.66431791711204
45,6,189.44578019501563,0.39287280824099885,40.31191248898751
45,7,133.48103459301635,6.964689938514823,86.14473574411588
45,8,173.22145923337052,0.7443992215217016,33.352563772857295
45,9,149.16794994895864,0.7702274518346782,46.24157437488588
45,10,124.04427586376062,1.0510893533446688,17.500989372124444
45,11,131.34746093949215,3.0889044958569696,30.367125034427985
46,1,194.22040472080792,3.092046588250314,19.17933793041585
46,3,210.40521424355387,0.30619918295527926,27.5010500180414
46,4,204.77842713358805,-3.292699737843002,1.8961487610809773
46,5,108.9853730227097,6.63012375493222,64.08961418091963
46,6,189.6390633813157,0.4051674168259508,33.536223463339816
46,7,133.0580300769634,6.990796011772912,84.94387786476132
46,8,173.4207173098183,0.7435415483556606,28.577527358273628
46,9,149.51343740930287,0.7668804646292997,35.20077499239757
46,10,124.10909980470751,1.0546861791905704,9.158663914057954
46,11,130.7388832447225,3.050433321486451,43.06747202121188
47,1,194.3570097242406,3.091986624704405,16.886715453188927
47,3,210.49671971436206,0.3425006213545186,18.589059513220818
47,4,204.78234412958147,-3.30210483923857,1.0568050489799794
47,5,109.01094847843348,6.626013613593153,18.07038118330995
47,6,189.98561038973486,0.38312635338119944,33.42723024552816
47,7,133.08794099173173,6.86875445896872,57.867067529818215
47,8,173.8266979188683,0.7448002670571763,34.14013144573152
47,9,149.5790067441985,0.8031531480157126,29.487719399025565
47,10,124.09605216630453,1.0579235501448876,4.9675222823675815
47,11,129.0744533261992,3.1214016071032953,80.31992811772015
48,1,194.56838538596784,3.0978907769126427,19.453884442525137
48,3,210.58598874878209,0.4027265787415236,13.307840712185364
48,4,204.76840360552544,-3.313583973654159,1.1958766729825907
48,5,109.10873452436387,6.617920190052855,9.205969214022648
48,6,190.41730195822407,0.37741250712233515,32.652521354114214
48,7,131.73039330274275,6.973462753161118,76.3215405443623
48,8,174.32260323852344,0.7436378409277794,36.133491708552995
48,9,149.61206739566106,0.8154570729859323,28.251240674364805
48,10,124.12076603642647,1.0562181889606983,3.4847399726133292
48,11,129.84375583472757,3.060316061215842,96.53705953267843
48,12,121.2881962763968,3.1563704402136668,0
49,1,194.77032627832725,3.0692329920887476,20.27325903797436
49,3,210.60373462123536,0.460959177383406,9.814257907870628
49,4,204.74755088987297,-3.3255449692343984,1.4050968547516844
49,5,107.2060501402862,6.711501088085461,48.75192224731161
49,6,190.85749906972134,0.3633189729772896,31.794144578884755
49,7,131.47308038094988,6.873812303724125,49.206997932271435
49,8,174.84261724288538,0.7433830061609233,36.47617270828824
49,9,150.42703048834053,0.783622988922261,28.604201476448942
49,10,124.16422285205016,1.054904300783512,3.2988651906801443
49,11,130.16115320134938,3.0358809593097877,75.73039053509314
49,12,120.06769186129118,3.1122083630603012,109.91728100003942
50,1,194.96837345568932,3.0526656261093015,16.892240482755433
50,3,210.6367118817683,0.5036405112730529,7.2211929883496575
50,4,204.7441423838617,-3.335474348667827,1.4126477289781911
50,5,106.19874186389063,6.772228902002138,68.35827396920914
50,6,191.29094635164637,0.36422689485897225,37.189068928026664
50,7,131.25687707683593,6.854423725224704,44.55538379274973
50,8,175.00107031748954,0.7461806375761012,35.55857428228546
50,9,150.6122648280505,0.8119314736156535,25.046530910550622
50,10,125.51707139401216,1.007356074255114,32.295970044086786
50,11,128.91265655238624,3.0148264272756125,90.1052289918155
50,12,119.46781101140712,3.1117396155373545,81.9532869860967
51,1,195.1970273112427,3.0526944193324304,18.963339400145827
51,3,210.88213224332088,0.49211179232996516,10.534270443055231
51,4,204.7401907782269,-3.3490689524196404,1.5019526136914663
51,5,105.91709603742919,6.787279869450249,74.12151583788308
51,6,191.72990303976752,0.36741462407998265,39.252792203476666
51,7,131.33041714800146,6.775416755501732,44.15674651097481
